"order_id","sales","profit","quantity","discount","country","state","city","postal_code","customer_name","product_name","category","sub_category","segment","shipping_mode","dt_order","dt_ship","year_order","year_ship","quarter_order","quarter_ship","month_order","month_ship","week_order","week_ship","week_day_order","week_day_ship"
CA-2017-158456,19.9360,7.2268000000000000,4,0.20,United States,California,Los Angeles,"90032",Kean Takahito,Avery Hole Reinforcements,Office Supplies,Binders,Consumer,Standard Class,2017-12-24,2017-12-29,2017,2017,4,4,12,12,51,52,sun,fri
CA-2016-161249,9.3450,-6.5415000000000000,5,0.70,United States,Arizona,Phoenix,"85023",Roger Demir,Avery Hole Reinforcements,Office Supplies,Binders,Consumer,Standard Class,2016-08-09,2016-08-13,2016,2016,3,3,8,8,32,32,tue,sat
CA-2017-161830,14.9520,5.4201000000000000,3,0.20,United States,Washington,Seattle,"98105",Max Engle,Avery Hole Reinforcements,Office Supplies,Binders,Consumer,Second Class,2017-09-24,2017-09-26,2017,2017,3,3,9,9,38,39,sun,tue
CA-2019-168123,18.6900,9.1581000000000000,3,0.00,United States,Minnesota,Rochester,"55901",Julia Dunbar,Avery Hole Reinforcements,Office Supplies,Binders,Consumer,Same Day,2019-03-05,2019-03-05,2019,2019,1,1,3,3,10,10,tue,tue
CA-2016-151897,100.2400,33.8310000000000000,10,0.20,United States,Texas,Houston,"77070",Valerie Takahito,Round Specialty Laser Printer Labels,Office Supplies,Labels,Home Office,Standard Class,2016-06-06,2016-06-10,2016,2016,2,2,6,6,23,23,mon,fri
CA-2017-109575,41.9600,7.9724000000000000,2,0.00,United States,Maryland,Clinton,"20735",Ken Heidel,Acco Perma 3000 Stacking Storage Drawers,Office Supplies,Storage,Corporate,Standard Class,2017-09-18,2017-09-23,2017,2017,3,3,9,9,38,38,mon,sat
CA-2016-101175,100.7040,-1.2588000000000000,6,0.20,United States,Arizona,Mesa,"85204",Dario Medina,Acco Perma 3000 Stacking Storage Drawers,Office Supplies,Storage,Corporate,Standard Class,2016-12-09,2016-12-14,2016,2016,4,4,12,12,49,50,fri,wed
CA-2016-155796,23.9680,7.7896000000000000,2,0.20,United States,Pennsylvania,Reading,"19601",Tom Stivers,"GE 4 Foot Flourescent Tube, 40 Watt",Furniture,Furnishings,Corporate,Second Class,2016-11-11,2016-11-15,2016,2016,4,4,11,11,45,46,fri,tue
CA-2018-127194,62.8200,29.5254000000000000,9,0.00,United States,New York,New York City,"10024",Bart Watters,"Adams Phone Message Book, Professional, 400 Message Capacity, 5 3/6” x 11”",Office Supplies,Paper,Corporate,Standard Class,2018-12-10,2018-12-16,2018,2018,4,4,12,12,50,50,mon,sun
CA-2017-109470,60.6400,27.8944000000000000,4,0.00,United States,Kentucky,Henderson,"42420",Karen Carlisle,"GBC Clear Cover, 8-1/2 x 11, unpunched, 25 covers per pack",Office Supplies,Binders,Corporate,Second Class,2017-12-31,2018-01-03,2017,2018,4,1,12,1,52,1,sun,wed
CA-2019-107132,713.8800,214.1640000000000000,4,0.00,United States,New York,New York City,"10009",Scott Cohen,"Hot File 7-Pocket, Floor Stand",Office Supplies,Storage,Corporate,Standard Class,2019-06-26,2019-06-30,2019,2019,2,2,6,6,26,26,wed,sun
CA-2019-119284,142.7760,17.8470000000000000,1,0.20,United States,Tennessee,Nashville,"37211",Thomas Seio,"Hot File 7-Pocket, Floor Stand",Office Supplies,Storage,Corporate,Standard Class,2019-06-15,2019-06-20,2019,2019,2,2,6,6,24,25,sat,thu
US-2018-144057,856.6560,107.0820000000000000,6,0.20,United States,Texas,Austin,"78745",Cynthia Voltz,"Hot File 7-Pocket, Floor Stand",Office Supplies,Storage,Corporate,Standard Class,2018-05-09,2018-05-13,2018,2018,2,2,5,5,19,19,wed,sun
CA-2018-168774,535.4100,160.6230000000000000,3,0.00,United States,Minnesota,Woodbury,"55125",Roy Phan,"Hot File 7-Pocket, Floor Stand",Office Supplies,Storage,Corporate,Standard Class,2018-09-04,2018-09-09,2018,2018,3,3,9,9,36,36,tue,sun
CA-2016-127866,535.4100,160.6230000000000000,3,0.00,United States,California,Riverside,"92503",Jonathan Doherty,"Hot File 7-Pocket, Floor Stand",Office Supplies,Storage,Corporate,First Class,2016-07-20,2016-07-23,2016,2016,3,3,7,7,29,29,wed,sat
CA-2019-115427,13.9040,4.5188000000000000,2,0.20,United States,California,Fairfield,"94533",Erica Bern,"Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl",Office Supplies,Binders,Corporate,Standard Class,2019-12-30,2020-01-03,2019,2020,4,1,12,1,1,1,mon,fri
CA-2018-134936,5.2140,-4.1712000000000000,2,0.70,United States,Arizona,Tucson,"85705",Erin Smith,"Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl",Office Supplies,Binders,Corporate,Standard Class,2018-12-19,2018-12-25,2018,2018,4,4,12,12,51,52,wed,tue
CA-2016-124079,5.2140,-4.1712000000000000,2,0.70,United States,Arizona,Phoenix,"85023",Randy Ferguson,"Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl",Office Supplies,Binders,Corporate,Standard Class,2016-12-13,2016-12-17,2016,2016,4,4,12,12,50,50,tue,sat
CA-2019-118122,13.9040,4.5188000000000000,2,0.20,United States,Washington,Seattle,"98103",Greg Guthrie,"Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl",Office Supplies,Binders,Corporate,Standard Class,2019-11-17,2019-11-24,2019,2019,4,4,11,11,46,47,sun,sun
CA-2016-107398,20.8560,-16.6848000000000000,8,0.70,United States,Ohio,Columbus,"43229",Brendan Sweed,"Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl",Office Supplies,Binders,Corporate,Standard Class,2016-08-25,2016-08-30,2016,2016,3,3,8,8,34,35,thu,tue
US-2016-120740,187.7600,76.9816000000000000,4,0.00,United States,California,Los Angeles,"90049",Paul Stevenson,"Howard Miller 13"" Diameter Goldtone Round Wall Clock",Furniture,Furnishings,Home Office,Same Day,2016-04-15,2016-04-15,2016,2016,2,2,4,4,15,15,fri,fri
CA-2018-138478,4535.9760,1644.2913000000000000,3,0.20,United States,Nevada,North Las Vegas,"89031",Dennis Pardue,Ibico EPK-21 Electric Binding System,Office Supplies,Binders,Home Office,Second Class,2018-10-21,2018-10-26,2018,2018,4,4,10,10,42,43,sun,fri
US-2019-105935,2939.9300,764.3818000000000000,7,0.00,United States,Georgia,Columbus,"31907",Bradley Drucker,Samsung Galaxy Mega 6.3,Technology,Phones,Consumer,Standard Class,2019-01-26,2019-01-31,2019,2019,1,1,1,1,4,5,sat,thu
CA-2019-129021,4367.8960,327.5922000000000000,13,0.20,United States,Florida,Tallahassee,"32303",Patrick O'Brill,Samsung Galaxy Mega 6.3,Technology,Phones,Consumer,Second Class,2019-08-23,2019-08-26,2019,2019,3,3,8,8,34,35,fri,mon
CA-2019-111556,1259.9700,327.5922000000000000,3,0.00,United States,New York,New York City,"10035",Carlos Daly,Samsung Galaxy Mega 6.3,Technology,Phones,Consumer,First Class,2019-11-20,2019-11-22,2019,2019,4,4,11,11,47,47,wed,fri
CA-2016-131387,1679.9600,125.9970000000000000,5,0.20,United States,California,San Francisco,"94122",Arianne Irving,Samsung Galaxy Mega 6.3,Technology,Phones,Consumer,First Class,2016-04-28,2016-04-30,2016,2016,2,2,4,4,17,17,thu,sat
US-2019-165869,17.5200,8.4096000000000000,4,0.00,United States,Wisconsin,Milwaukee,"53209",Luke Schmidt,Acco 3-Hole Punch,Office Supplies,Binders,Corporate,Standard Class,2019-07-31,2019-08-05,2019,2019,3,3,7,8,31,32,wed,mon
CA-2019-142125,21.9000,10.5120000000000000,5,0.00,United States,Wisconsin,Milwaukee,"53209",Jennifer Braxton,Acco 3-Hole Punch,Office Supplies,Binders,Corporate,Standard Class,2019-10-21,2019-10-27,2019,2019,4,4,10,10,43,43,mon,sun
US-2016-152723,0.8760,-1.4016000000000000,1,0.80,United States,Texas,Mesquite,"75150",Henry Goldwyn,Acco 3-Hole Punch,Office Supplies,Binders,Corporate,Same Day,2016-09-26,2016-09-26,2016,2016,3,3,9,9,39,39,mon,mon
US-2019-136707,14.0160,4.9056000000000000,4,0.20,United States,California,Los Angeles,"90036",Jim Epp,Acco 3-Hole Punch,Office Supplies,Binders,Corporate,First Class,2019-11-12,2019-11-15,2019,2019,4,4,11,11,46,46,tue,fri
CA-2019-135937,51.1680,-6.3960000000000000,2,0.20,United States,Arizona,Gilbert,"85234",Katherine Murray,Fellowes Bankers Box Stor/Drawer Steel Plus,Office Supplies,Storage,Home Office,Standard Class,2019-02-20,2019-02-27,2019,2019,1,1,2,2,8,9,wed,wed
CA-2016-121573,48.8960,18.3360000000000000,2,0.20,United States,New York,New York City,"10009",Speros Goranitis,Surelock Post Binders,Office Supplies,Binders,Consumer,Standard Class,2016-11-03,2016-11-07,2016,2016,4,4,11,11,44,45,thu,mon
CA-2019-120222,73.3440,27.5040000000000000,3,0.20,United States,California,Los Angeles,"90032",Lauren Leatherbury,Surelock Post Binders,Office Supplies,Binders,Consumer,Standard Class,2019-04-25,2019-05-02,2019,2019,2,2,4,5,17,18,thu,thu
CA-2016-123400,18.3360,-12.2240000000000000,2,0.70,United States,Florida,Saint Petersburg,"33710",Eric Barreto,Surelock Post Binders,Office Supplies,Binders,Consumer,Standard Class,2016-02-02,2016-02-09,2016,2016,1,1,2,2,5,6,tue,tue
CA-2018-101980,146.6880,55.0080000000000000,6,0.20,United States,New York,New York City,"10009",Resi Pölking,Surelock Post Binders,Office Supplies,Binders,Consumer,First Class,2018-08-19,2018-08-20,2018,2018,3,3,8,8,33,34,sun,mon
CA-2016-106439,64.7400,30.4278000000000000,13,0.00,United States,California,Los Angeles,"90049",Greg Guthrie,Xerox 1952,Office Supplies,Paper,Corporate,Standard Class,2016-10-31,2016-11-04,2016,2016,4,4,10,11,44,44,mon,fri
CA-2018-136301,4912.5900,196.5036000000000000,3,0.00,United States,California,San Francisco,"94109",Edward Hooks,High Speed Automatic Electric Letter Opener,Office Supplies,Supplies,Corporate,Second Class,2018-03-13,2018-03-15,2018,2018,1,1,3,3,11,11,tue,thu
CA-2019-162978,300.9040,11.2839000000000000,1,0.20,United States,California,San Francisco,"94109",Lindsay Williams,Bretford Rectangular Conference Table Tops,Furniture,Tables,Corporate,Standard Class,2019-05-04,2019-05-09,2019,2019,2,2,5,5,18,19,sat,thu
US-2016-148838,1579.7460,-447.5947000000000000,7,0.40,United States,New York,New York City,"10024",Christine Phan,Bretford Rectangular Conference Table Tops,Furniture,Tables,Corporate,Standard Class,2016-03-17,2016-03-21,2016,2016,1,1,3,3,11,12,thu,mon
CA-2018-129868,902.7120,33.8517000000000000,3,0.20,United States,California,Los Angeles,"90004",Mike Caudle,Bretford Rectangular Conference Table Tops,Furniture,Tables,Corporate,Standard Class,2018-12-26,2018-12-31,2018,2018,4,4,12,12,52,1,wed,mon
CA-2018-116911,1128.3900,259.5297000000000000,3,0.00,United States,Idaho,Twin Falls,"83301",Justin Deggeller,Bretford Rectangular Conference Table Tops,Furniture,Tables,Corporate,Standard Class,2018-09-15,2018-09-20,2018,2018,3,3,9,9,37,38,sat,thu
CA-2017-144267,23.9200,11.7208000000000000,4,0.00,United States,California,San Francisco,"94110",Nick Zandusky,Xerox 1974,Office Supplies,Paper,Home Office,First Class,2017-08-21,2017-08-23,2017,2017,3,3,8,8,34,34,mon,wed
CA-2019-108441,19.0400,9.3296000000000000,4,0.00,United States,New York,New York City,"10035",Sarah Bern,"TOPS Voice Message Log Book, Flash Format",Office Supplies,Paper,Consumer,Standard Class,2019-06-12,2019-06-18,2019,2019,2,2,6,6,24,25,wed,tue
CA-2018-165673,15.2320,5.5216000000000000,4,0.20,United States,Ohio,Springfield,"45503",Michael Nguyen,"TOPS Voice Message Log Book, Flash Format",Office Supplies,Paper,Consumer,Second Class,2018-05-15,2018-05-19,2018,2018,2,2,5,5,20,20,tue,sat
CA-2018-134110,15.2320,5.5216000000000000,4,0.20,United States,Texas,The Colony,"75056",Barry Gonzalez,"TOPS Voice Message Log Book, Flash Format",Office Supplies,Paper,Consumer,First Class,2018-11-17,2018-11-18,2018,2018,4,4,11,11,46,46,sat,sun
CA-2016-130673,10.3320,-5.9409000000000000,3,0.60,United States,Texas,San Marcos,"78666",Matt Collister,Contemporary Borderless Frame,Furniture,Furnishings,Corporate,Second Class,2016-05-20,2016-05-22,2016,2016,2,2,5,5,20,20,fri,sun
CA-2018-163776,185.5800,76.0878000000000000,6,0.00,United States,Mississippi,Hattiesburg,"39401",Joy Smith,"Advantus Employee of the Month Certificate Frame, 11 x 13-1/2",Furniture,Furnishings,Consumer,Standard Class,2018-07-19,2018-07-25,2018,2018,3,3,7,7,29,30,thu,wed
CA-2019-124436,30.9300,12.6813000000000000,1,0.00,United States,California,Fresno,"93727",Sue Ann Reed,"Advantus Employee of the Month Certificate Frame, 11 x 13-1/2",Furniture,Furnishings,Consumer,Second Class,2019-03-19,2019-03-22,2019,2019,1,1,3,3,12,12,tue,fri
CA-2017-112130,27.5520,-0.3444000000000050,3,0.20,United States,Pennsylvania,Philadelphia,"19140",Stewart Visinsky,SanDisk Cruzer 16 GB USB Flash Drive,Technology,Accessories,Consumer,Standard Class,2017-05-03,2017-05-07,2017,2017,2,2,5,5,18,18,wed,sun
CA-2017-102582,1056.8600,306.4894000000000000,7,0.00,United States,Alabama,Mobile,"36608",Natalie Webber,"Global Manager's Adjustable Task Chair, Storm",Furniture,Chairs,Consumer,Standard Class,2017-09-15,2017-09-19,2017,2017,3,3,9,9,37,38,fri,tue
CA-2018-107146,483.1360,54.3527999999999000,4,0.20,United States,Colorado,Longmont,"80501",Lena Creighton,"Global Manager's Adjustable Task Chair, Storm",Furniture,Chairs,Consumer,First Class,2018-06-17,2018-06-19,2018,2018,2,2,6,6,24,25,sun,tue
CA-2018-110772,86.9700,-48.7032000000000000,3,0.50,United States,Ohio,Columbus,"43229",Nick Zandusky,"Bush Westfield Collection Bookcases, Medium Cherry Finish",Furniture,Bookcases,Home Office,Second Class,2018-11-20,2018-11-24,2018,2018,4,4,11,11,47,47,tue,sat
CA-2019-167101,221.9200,106.5216000000000000,4,0.00,United States,New York,New York City,"10009",Brian Moss,Xerox 1888,Office Supplies,Paper,Corporate,Second Class,2019-03-24,2019-03-28,2019,2019,1,1,3,3,12,13,sun,thu
CA-2018-139269,24.9600,6.2400000000000000,4,0.00,United States,Georgia,Columbus,"31907",Julia Barnett,Eldon Expressions Mahogany Wood Desk Collection,Furniture,Furnishings,Home Office,Standard Class,2018-05-25,2018-05-30,2018,2018,2,2,5,5,21,22,fri,wed
CA-2019-166709,10499.9700,5039.9856000000000000,3,0.00,United States,Delaware,Newark,"19711",Hunter Lopez,Canon imageCLASS 2200 Advanced Copier,Technology,Copiers,Consumer,Standard Class,2019-11-17,2019-11-22,2019,2019,4,4,11,11,46,47,sun,fri
CA-2018-143714,8399.9760,1119.9968000000000000,4,0.40,United States,Pennsylvania,Philadelphia,"19120",Christopher Conant,Canon imageCLASS 2200 Advanced Copier,Technology,Copiers,Consumer,Standard Class,2018-05-23,2018-05-27,2018,2018,2,2,5,5,21,21,wed,sun
CA-2019-140151,13999.9600,6719.9808000000000000,4,0.00,United States,Washington,Seattle,"98115",Raymond Buch,Canon imageCLASS 2200 Advanced Copier,Technology,Copiers,Consumer,First Class,2019-03-23,2019-03-25,2019,2019,1,1,3,3,12,13,sat,mon
US-2016-112914,3.2640,1.1016000000000000,2,0.20,United States,Texas,Houston,"77041",Michelle Tran,Poly String Tie Envelopes,Office Supplies,Envelopes,Home Office,Standard Class,2016-09-25,2016-09-30,2016,2016,3,3,9,9,38,39,sun,fri
CA-2017-124107,29.1600,8.4564000000000000,3,0.00,United States,Michigan,Ann Arbor,"48104",Brian Moss,KLD Oscar II Style Snap-on Ultra Thin Side Flip Synthetic Leather Cover Case for HTC One HTC M7,Technology,Phones,Corporate,Second Class,2017-10-09,2017-10-12,2017,2017,4,4,10,10,41,41,mon,thu
CA-2019-168179,19.4400,9.3312000000000000,3,0.00,United States,Utah,Salt Lake City,"84106",Joy Bell-,Xerox 220,Office Supplies,Paper,Consumer,Standard Class,2019-11-02,2019-11-07,2019,2019,4,4,11,11,44,45,sat,thu
CA-2019-102736,15.5520,5.4432000000000000,3,0.20,United States,Tennessee,Knoxville,"37918",Liz Preis,Xerox 220,Office Supplies,Paper,Consumer,Standard Class,2019-09-05,2019-09-09,2019,2019,3,3,9,9,36,37,thu,mon
CA-2019-167941,31.1040,10.8864000000000000,6,0.20,United States,North Carolina,Fayetteville,"28314",Jill Fjeld,Xerox 220,Office Supplies,Paper,Consumer,Second Class,2019-11-06,2019-11-09,2019,2019,4,4,11,11,45,45,wed,sat
CA-2016-133354,19.4400,9.3312000000000000,3,0.00,United States,California,Moreno Valley,"92553",Sue Ann Reed,Xerox 220,Office Supplies,Paper,Consumer,First Class,2016-02-22,2016-02-24,2016,2016,1,1,2,2,8,8,mon,wed
CA-2019-144589,24.2000,7.9860000000000000,5,0.00,United States,California,San Francisco,"94122",Tamara Manning,Staples in misc. colors,Office Supplies,Art,Consumer,Standard Class,2019-01-20,2019-01-25,2019,2019,1,1,1,1,3,4,sun,fri
CA-2016-154165,54.2080,8.8088000000000000,14,0.20,United States,Illinois,Chicago,"60653",Delfina Latchford,Staples in misc. colors,Office Supplies,Art,Consumer,Standard Class,2016-02-17,2016-02-24,2016,2016,1,1,2,2,7,8,wed,wed
CA-2018-116918,30.9760,5.0336000000000000,8,0.20,United States,Florida,Hialeah,"33012",Jamie Kunitz,Staples in misc. colors,Office Supplies,Art,Consumer,Second Class,2018-10-01,2018-10-06,2018,2018,4,4,10,10,40,40,mon,sat
CA-2019-145429,16.3400,7.6798000000000000,2,0.00,United States,California,San Diego,"92024",Shaun Weien,"Wirebound Message Forms, Four 2 3/4 x 5 Forms per Page, Pink Paper",Office Supplies,Paper,Consumer,Standard Class,2019-07-21,2019-07-25,2019,2019,3,3,7,7,29,30,sun,thu
CA-2019-142342,32.4000,15.5520000000000000,5,0.00,United States,California,Apple Valley,"92307",Anthony Johnson,Xerox 221,Office Supplies,Paper,Corporate,Second Class,2019-07-17,2019-07-19,2019,2019,3,3,7,7,29,29,wed,fri
CA-2019-104864,20.7360,7.2576000000000000,4,0.20,United States,Florida,Miramar,"33023",Jim Sink,Xerox 221,Office Supplies,Paper,Corporate,Second Class,2019-11-18,2019-11-23,2019,2019,4,4,11,11,47,47,mon,sat
CA-2016-151554,20.7360,7.2576000000000000,4,0.20,United States,Texas,Pasadena,"77506",Candace McMahon,Xerox 221,Office Supplies,Paper,Corporate,First Class,2016-11-14,2016-11-15,2016,2016,4,4,11,11,46,46,mon,tue
CA-2017-135685,179.8200,84.5154000000000000,9,0.00,United States,Wisconsin,Milwaukee,"53209",Mike Pelletier,Xerox 191,Office Supplies,Paper,Home Office,Second Class,2017-11-16,2017-11-18,2017,2017,4,4,11,11,46,46,thu,sat
US-2019-153948,59.9400,28.1718000000000000,3,0.00,United States,California,San Francisco,"94122",Frank Merwin,Xerox 191,Office Supplies,Paper,Home Office,Same Day,2019-11-06,2019-11-06,2019,2019,4,4,11,11,45,45,wed,wed
CA-2017-144267,59.9400,28.1718000000000000,3,0.00,United States,California,San Francisco,"94110",Nick Zandusky,Xerox 191,Office Supplies,Paper,Home Office,First Class,2017-08-21,2017-08-23,2017,2017,3,3,8,8,34,34,mon,wed
CA-2016-169446,323.9760,36.4473000000000000,3,0.20,United States,Illinois,Chicago,"60623",Speros Goranitis,RCA ViSYS 25425RE1 Corded phone,Technology,Phones,Consumer,Standard Class,2016-12-19,2016-12-25,2016,2016,4,4,12,12,51,51,mon,sun
CA-2019-118003,12.9900,1.5588000000000000,1,0.00,United States,New Jersey,Paterson,"7501",Doug O'Connell,"Tensor ""Hersey Kiss"" Styled Floor Lamp",Furniture,Furnishings,Consumer,Standard Class,2019-12-04,2019-12-10,2019,2019,4,4,12,12,49,50,wed,tue
CA-2019-129833,10.4000,5.0960000000000000,5,0.00,United States,Indiana,Indianapolis,"46203",Herbert Flentye,Economy Binders,Office Supplies,Binders,Consumer,Standard Class,2019-12-09,2019-12-15,2019,2019,4,4,12,12,50,50,mon,sun
CA-2017-122973,3.3280,1.2064000000000000,2,0.20,United States,New York,New York City,"10024",Pauline Johnson,Economy Binders,Office Supplies,Binders,Consumer,Second Class,2017-07-18,2017-07-20,2017,2017,3,3,7,7,29,29,tue,thu
CA-2018-133711,91.6800,45.8400000000000000,3,0.00,United States,Alabama,Mobile,"36608",Mark Cousins,Surelock Post Binders,Office Supplies,Binders,Corporate,First Class,2018-11-26,2018-11-29,2018,2018,4,4,11,11,48,48,mon,thu
CA-2018-134376,61.4400,16.5888000000000000,3,0.00,United States,New York,New York City,"10024",Tim Taslimi,Kensington 6 Outlet Guardian Standard Surge Protector,Office Supplies,Appliances,Corporate,Standard Class,2018-10-02,2018-10-06,2018,2018,4,4,10,10,40,40,tue,sat
CA-2017-168760,61.4400,16.5888000000000000,3,0.00,United States,California,Los Angeles,"90049",Muhammed MacIntyre,Kensington 6 Outlet Guardian Standard Surge Protector,Office Supplies,Appliances,Corporate,Second Class,2017-09-22,2017-09-26,2017,2017,3,3,9,9,38,39,fri,tue
US-2017-136749,157.9000,74.2130000000000000,5,0.00,United States,Georgia,Columbus,"31907",Lena Hernandez,Tuf-Vin Binders,Office Supplies,Binders,Consumer,Second Class,2017-12-25,2017-12-27,2017,2017,4,4,12,12,52,52,mon,wed
CA-2018-145135,13.3600,6.4128000000000000,2,0.00,United States,Connecticut,Shelton,"6484",Cynthia Delaney,Xerox 1959,Office Supplies,Paper,Home Office,First Class,2018-11-26,2018-11-28,2018,2018,4,4,11,11,48,48,mon,wed
CA-2019-161984,7.6100,3.5767000000000000,1,0.00,United States,New Jersey,New Brunswick,"8901",Sanjit Jacobs,"Wirebound Message Books, Two 4 1/4"" x 5"" Forms per Page",Office Supplies,Paper,Home Office,Standard Class,2019-04-10,2019-04-15,2019,2019,2,2,4,4,15,16,wed,mon
